39,83,5633.13,3.294169388,204.9756132,1,6,7,28,1,5,0
2,2,415,0,194.4543648,0,35,1,2,1,2,1
25,37,6973.49,0.653197265,297.7232688,2,5,4,25,2,8,1
10,12,3448.51,0.632455532,150.1494801,6,3,5,8,2,4,1
1,10,240.84,0,0,0,28,1,1,1,1,1
42,77,7798.07,1.305086983,239.670027,0,2,2,38,1,7,0
100,172,15907.69,2.225109236,196.7536062,0,0,19,76,1,11,0
181,533,48628.22,5.877191087,371.734598,0,17,10,140,1,10,0
341,1343,180228.97,13.54965886,1543.972494,0,0,25,208,4,12,0
5,6,636,0.447213595,77.42544801,0,40,1,5,1,4,1
28,40,4666.54,0.959497223,155.2173676,0,12,2,28,1,8,0
52,214,11039.59,8.389194371,291.5312541,1,1,6,41,1,9,0
52,99,9028.63,2.328507183,128.5481339,0,41,8,48,1,9,1
77,162,14200.28,5.604472874,421.9506105,0,16,5,62,1,8,0
2,2,200,0,0,0,31,1,2,1,1,1
28,32,7541.34,0.755928946,364.8813013,1,27,4,26,2,6,0
342,333,46732.38,1.211822454,171.7170032,0,10,44,134,1,8,0
20,46,2784.8,3.357630744,84.38302816,3,2,13,8,1,3,0
47,48,13102.33,0.607538215,236.1381621,1,0,19,22,1,6,0
39,45,3469.05,0.539905525,65.29056614,1,0,9,37,1,7,1
2,4,494.3,0,12.9400541,0,42,1,2,1,1,1
36,46,4663.13,1.52336303,187.1673783,0,6,7,32,1,7,0
121,216,23102.86,1.592726235,228.6404124,0,2,14,114,1,12,0
100,201,30931.48,1.872151034,489.0931805,0,0,21,81,2,11,0
1,1,200,0,0,0,65,1,1,1,1,1
2,2,350,0,14.14213562,7,51,2,2,1,2,1
31,196,12744.88,12.63431068,391.0474549,2,8,8,25,1,7,1
60,66,9415,0.30253169,105.7028601,0,1,4,54,1,8,0
11,13,4211.65,0.603022689,222.6495198,1,53,2,11,2,5,0
73,97,11049.69,0.800256808,175.4092385,0,7,4,65,1,7,0
228,366,36583.17,6.588092878,334.4799798,0,3,25,151,4,10,0
2,5,565.28,0.707106781,51.70364784,0,64,1,2,1,1,0
2,2,200,0,28.28427125,0,18,1,2,1,2,1
10,11,1814,0.316227766,122.1412661,5,9,3,9,2,2,1
6,18,989.8,4.427188724,201.9299053,9,10,3,6,1,5,1
4,5,535,0.5,171.5310953,0,40,1,4,1,2,1
10,17,2311.01,0.674948558,168.5284046,4,30,4,9,2,6,1
12,13,2334,0.288675135,207.6301344,1,49,2,12,1,6,1
5,4,359.16,0.447213595,60.25308059,0,65,1,5,1,3,1
26,35,1878.16,1.46812282,45.84295809,2,3,5,23,1,7,0
8,8,800,0,73.15931734,6,0,2,7,1,3,1
18,28,2389.18,1.199128224,219.034018,0,24,2,17,1,7,1
40,491,5488.77,63.12461729,303.7619645,1,11,5,35,2,8,1
5,8,1078,0.547722558,177.3789728,10,14,2,5,1,3,1
14,16,1101.93,0.36313652,64.18642901,3,6,5,14,2,5,1
14,16,1236.98,0.662993544,96.541306,0,67,1,14,1,8,0
38,70,5887.21,2.060258653,206.3711459,0,23,2,38,1,7,1
34,55,4170,0.77907116,121.478738,0,22,1,34,1,7,0
1,3,227.55,0,0,0,71,1,1,1,1,1
13,33,18041.23,1.941450687,1185.786545,3,15,3,9,1,1,1
20,28,4628,0.940324692,154.2238291,0,11,1,20,1,4,1
17,31,2124.19,1.550616576,74.04315444,2,14,2,16,1,6,0
21,30,1716.99,1.028174527,62.08638001,1,5,2,21,1,7,1
26,46,2814.98,2.37162716,152.6836913,0,2,2,26,1,9,1
53,79,5031.17,2.621087865,115.0111174,0,9,4,46,1,8,0
1,1,1350,0,0,0,22,1,1,1,1,1
18,19,2755.73,0.416176182,142.0335069,1,22,4,16,1,6,1
34,54,10210.56,2.076092587,643.2003293,1,9,5,34,1,9,0
9,15,3750.58,0.866025404,503.8204428,3,37,2,9,2,3,1
51,124,7286.05,3.300029709,150.433171,1,4,8,44,1,9,0
14,33,1969.03,2.9770182,156.5365966,0,49,1,14,1,5,0
3,20,1063.94,4.163331999,225.3229898,9,44,2,3,1,1,1
4,4,279,0,55.59601305,6,27,2,4,1,3,1
7,22,892.57,4.180453382,75.61067627,0,29,1,7,1,5,1
10,11,5186,0.316227766,727.0511521,2,39,4,8,1,4,0
2,2,448,0,93.33809512,0,72,1,2,1,2,1
55,72,5404.97,1.034098772,93.41567476,0,4,3,45,3,9,0
72,119,16641.27,2.633263504,814.2834592,0,8,9,60,2,9,0
47,46,2712.23,1.242181841,72.58029922,1,7,6,27,1,6,0
55,73,4987.27,1.03734964,131.709556,1,1,10,50,1,8,1
3,8,495.25,2.081665999,117.4575278,0,21,1,3,1,2,1
91,144,10933.34,2.620712092,135.1232852,0,4,6,71,1,11,0
6,7,816.81,0.98319208,125.9665822,3,3,2,6,1,3,1
90,152,22183.14,1.14797765,238.6593319,0,1,22,58,1,8,1
5,4,595,0.447213595,90.58145506,2,50,2,5,1,3,1
29,29,7663.97,0.267261242,446.322391,2,9,4,29,1,12,0
106,143,10710.37,1.932392807,153.5434759,0,2,7,80,3,12,0
25,37,1856.51,1.503329638,64.24707357,0,30,4,24,1,8,1
6,7,500,0.40824829,100.3826014,0,7,1,6,1,4,1
7,7,365,0,38.4942791,0,35,1,7,1,2,1
19,29,4275.52,1.389181256,359.7901589,2,1,3,19,1,5,1
2,5,2334.96,2.121320344,1046.023061,0,53,1,2,1,1,1
102,283,9889.28,4.00224408,101.4288037,0,2,11,56,2,9,0
13,13,4181.95,0.577350269,807.9778779,1,3,3,12,2,5,1
9,9,1950,0,174.8570845,7,4,3,9,1,4,1
7,10,2426.94,0.786795792,268.335119,4,39,4,7,1,4,0
113,138,19091.33,0.703746521,318.104685,0,8,10,86,1,11,0
20,61,4565.3,3.99308613,334.4317401,2,2,5,17,1,4,0
3,3,800,0,90.18499506,0,37,1,3,1,3,1
3,4,1739,0.577350269,483.417349,4,52,2,3,1,2,0
16,18,2258.02,0.5,119.9813723,2,16,7,15,1,6,1
30,57,4481.54,4.204677199,217.7261263,1,9,2,30,2,10,0
10,15,1070,0.971825316,93.84384192,2,4,3,10,1,4,1
7,8,2822,0.377964473,365.3940469,1,3,3,7,2,1,0
25,41,2646.87,2.252406121,135.841405,2,11,4,23,1,7,0
29,41,5214.69,1.547284289,261.2024846,2,0,8,27,2,9,1
10,15,1933,0.707106781,145.3792359,6,3,6,9,3,4,1
44,53,3877.98,1.211947221,119.6978909,0,21,6,38,1,10,0
29,46,6596.42,1.701202125,222.1634081,1,17,3,29,1,9,1
25,27,2972.31,0.493288286,101.4945981,0,53,2,25,1,7,1
25,37,6097.77,1.82847842,592.3321965,2,10,3,25,2,8,1
2,3,300,0.707106781,28.28427125,0,65,1,2,1,2,1
3,3,405,0,167.2572868,0,21,1,3,1,1,1
7,15,2199.08,1.069044968,375.2048418,2,43,3,7,1,5,0
17,20,3224.55,0.727606875,125.8227809,3,6,4,17,1,3,1
8,23,2153.22,3.758324095,343.8653028,0,28,3,8,1,4,0
5,8,535,1.341640786,121.9426095,0,8,1,5,1,2,1
54,58,14154.08,0.928619423,353.3819985,0,20,5,47,1,6,0
53,64,8949.83,1.245893108,207.7371772,1,6,8,35,1,6,0
10,9,1122.3,0.567646212,65.27523624,4,24,3,10,1,5,0
76,153,12611.55,5.702615589,193.1949532,0,22,5,71,2,9,0
2,3,722,0.707106781,100.4091629,0,18,1,2,1,2,1
3,3,583.63,0,112.4113145,0,37,1,3,1,3,1
14,24,1644.38,2.399633672,131.9351603,2,5,2,14,1,6,0
12,19,2046.8,1.621353718,153.2798055,2,23,3,12,1,7,1
13,14,1259,0.277350098,67.60898135,0,36,1,13,1,4,1
5,5,897,0,82.29094725,4,14,3,5,1,4,1
2,2,175,0,88.38834765,0,2,1,2,1,2,1
7,11,3034.35,0.534522484,458.7831222,0,49,1,7,1,3,1
17,21,1433.15,0.664211164,64.85676524,1,30,4,13,1,5,1
10,20,3551.48,1.247219129,262.7262305,4,9,3,8,1,2,0
53,63,5660.67,0.652115014,106.6839438,0,7,4,45,1,7,0
42,112,8488.6,7.556830755,434.6630578,0,49,2,42,1,8,0
6,64,232.76,19.8158186,37.87233643,0,67,1,6,1,2,0
17,16,2987.9,0.658652814,234.7857861,3,0,7,15,1,7,1
13,8,1099.5,0.650443636,151.0204585,0,7,1,13,1,5,1
99,383,13504.87,9.895006435,165.0982131,0,0,15,68,4,9,0
7,9,2486.87,0.755928946,663.9692178,0,49,1,7,1,5,1
10,16,620.16,1.264911064,88.11739647,1,21,3,10,1,5,1
27,28,1927.13,0.19245009,43.78083453,0,33,3,27,3,9,0
6,6,1250,0,95.00877152,10,7,2,6,2,2,0
13,18,2344,0.650443636,142.8970402,3,1,3,12,1,5,1
43,46,2904,0.337733964,66.11726553,1,7,5,39,1,6,0
73,67,7058.6,0.520507889,106.6124435,0,16,10,63,2,9,0
52,68,9576.36,0.80533665,235.5346629,0,17,6,48,3,9,0
3,5,1408,1.154700538,384.08506,0,24,1,3,1,3,1
12,62,1230,14.12176485,100.2764361,1,52,4,12,1,7,1
12,19,2967.82,0.900336637,338.3504297,1,11,3,9,1,4,1
90,136,13334.06,1.697615277,223.9532696,0,2,11,67,1,10,0
63,84,5797.75,1.092496401,118.5298248,0,11,9,49,1,10,1
64,170,11492.66,5.204450934,251.582371,0,23,6,54,1,11,0
56,69,14607.92,0.713278511,337.3232808,0,37,6,53,1,10,1
6,7,1930,0.40824829,423.292649,0,29,1,6,1,5,1
5,5,1074,0,126.04642,0,53,1,5,1,1,0
20,27,1900.33,0.812727701,95.68911203,0,49,1,20,1,8,1
51,64,7789.12,1.368840929,416.2118203,0,9,5,45,4,7,0
36,55,6206.47,1.383290303,222.2057508,1,6,4,32,1,7,0
78,113,15252.43,1.849165736,589.1561599,0,16,6,71,2,9,0
32,49,2958.34,2.03175397,127.0316858,0,11,1,32,1,9,1
64,51,3920.26,0.621817293,110.4138063,1,8,14,47,2,8,1
29,51,4754.55,2.198297595,194.748597,0,43,4,29,1,11,1
87,105,11128.26,1.111650052,142.2109316,0,2,8,70,3,11,0
1,1,199,0,0,0,17,1,1,1,1,1
1,2,152.8,0,0,0,17,1,1,1,1,1
7,6,903.43,0.690065559,160.9777294,1,59,2,7,1,5,1
135,186,27041.47,1.397581422,273.3659968,0,6,11,112,1,12,0
63,129,6240,1.630639805,101.9083125,1,8,10,49,1,8,0
7,160,9918.16,29.84643235,1537.033137,8,9,5,6,1,4,1
3,3,160,0,11.54700538,0,70,1,3,1,1,1
39,112,7065.01,4.449597777,244.1132672,1,4,4,32,3,8,1
10,14,966,0.966091783,71.67085259,5,12,5,10,4,5,1
22,49,6138.73,3.393717139,409.8780219,2,13,6,21,1,7,1
20,27,4800.47,1.268027893,297.2772505,0,38,4,19,1,4,1
38,65,4992.84,1.333718531,187.8328119,0,5,3,38,1,9,1
122,257,15334.03,3.009097438,131.2501857,0,0,30,79,1,10,0
8,8,1115.86,0,118.5347016,0,62,1,8,1,5,1
11,12,3674.13,0.301511345,238.5457892,2,36,3,11,1,3,1
3,21,1753.27,5.196152423,44.90867882,11,9,3,3,1,2,1
34,97,5594.82,8.392393211,278.282002,1,23,6,30,1,7,1
8,5,766.31,0.51754917,103.4948275,1,58,3,7,1,3,1
27,31,3239.43,0.362013993,185.9528303,0,24,3,26,1,10,0
85,96,15457.09,0.430620684,174.7396764,0,35,7,76,1,13,0
34,44,6409,0.629064325,136.4103102,1,6,6,31,1,6,0
12,22,3589.97,2.587850401,300.1415992,1,2,2,12,1,5,1
7,12,1690,1.496026483,178.669021,0,50,1,7,1,3,1
2,36,1896.82,4.242640687,194.9776238,25,6,2,1,1,1,1
13,20,2963.99,0.967417922,318.458951,3,27,4,13,2,7,1
10,18,1054.31,1.316561177,151.0146742,0,31,1,10,1,7,1
21,23,1781,0.300792604,40.78433406,0,53,1,21,1,3,1
137,237,31600.99,1.926989612,298.9372281,0,4,10,115,3,9,0
7,5,150.31,0.755928946,7.271202822,0,40,1,7,1,2,1
45,86,6102.66,2.960514561,193.9565425,1,4,3,41,2,9,0
38,95,10961.23,4.310577813,388.082426,1,9,5,34,2,8,0
15,27,2371.45,2.833473386,149.3777121,2,31,7,14,1,8,1
46,54,8028.67,0.926267248,185.2048375,1,1,6,42,1,8,0
7,39,5085.21,5.411627693,1108.303753,0,57,2,7,1,3,1
14,11,733.8,0.425815314,58.24320637,0,23,2,14,1,5,0
10,10,1385.9,0.816496581,116.3914702,2,35,2,10,2,3,0
64,109,11193.77,1.67786417,365.7667504,0,2,10,50,1,9,0
107,267,19688.96,9.684040393,266.2643526,0,2,21,85,3,10,0
56,85,11289.67,1.144013214,300.0793455,0,9,4,50,1,10,1
124,185,24871.69,1.451077356,184.1856501,0,3,10,96,1,10,0
2,17,213.81,10.60660172,15.4219989,0,64,1,2,1,2,1
11,20,6118.95,1.834021909,943.6805186,0,23,1,11,1,4,1
5,4,360,0.447213595,62.78534861,6,39,3,5,1,3,1
99,257,15704.19,4.249655909,256.5363487,0,2,10,59,2,10,0
19,32,2728.2,2.539742585,173.5639184,3,11,8,19,1,8,1
63,137,4895.1,6.336121951,114.6879562,0,42,3,55,1,9,0
130,161,16827.04,0.954823302,153.2994287,0,7,11,103,1,11,0
143,240,38661.2,2.161120597,393.776513,0,1,21,120,1,10,0
5,5,1568.83,0,143.3384257,10,4,3,5,1,3,1
3,2,179.04,0.577350269,76.52363818,0,60,1,3,1,3,1
82,391,35763.9,16.94019894,873.6873375,0,2,26,46,2,8,0
47,102,12794.35,3.649414181,304.4184723,1,0,5,42,1,9,0
43,60,10772.12,1.23711521,438.2466168,0,33,5,40,1,8,1
4,16,605,5.354126135,130.7449808,9,5,2,4,1,4,0
13,16,3821.86,0.59914469,201.7735749,1,55,4,13,1,8,1
14,20,3141.75,0.851630627,108.794337,4,3,4,10,2,4,0
57,87,9312.93,1.823509794,136.8400723,0,8,3,54,2,8,0
1,2,2184,0,0,0,63,1,1,1,1,1
9,9,771,0,57.78624404,5,18,2,9,1,3,1
14,28,1941.05,2.908872369,148.949191,4,7,5,13,1,6,0
20,26,4586.43,0.656946685,192.6879711,3,10,7,17,1,5,0
50,57,7147.28,0.903733752,199.0801038,1,1,5,42,1,8,1
96,195,23467.24,2.346119416,323.2195673,0,12,9,65,1,10,0
1,1,400,0,0,0,36,1,1,1,1,1
1,2,181.05,0,0,0,64,1,1,1,1,1
59,95,9048.39,2.181560254,178.1566436,1,7,3,46,1,7,1
59,80,10172.08,0.88595773,157.6969984,0,17,4,52,2,8,0
5,27,9964.8,5.029910536,2729.653734,4,31,2,4,1,2,1
13,61,3614.87,10.74231986,293.4520448,0,5,1,13,1,5,0
7,12,552.95,1.112697281,63.08550037,0,35,1,7,1,4,1
39,51,5967,1.77932344,117.595259,0,43,3,39,2,7,0
37,59,6369.93,2.020168577,165.0063016,0,19,5,34,1,8,1
14,14,1279.51,0.39223227,72.70164675,0,38,3,14,1,6,1
5,6,190.3,0.447213595,6.846020742,0,11,1,5,1,2,1
11,10,992,0.301511345,109.5552994,2,3,2,11,1,3,1
3,22,1059,9.237604307,176.626725,13,13,2,3,1,2,0
32,40,9777.1,0.672021505,267.6508482,1,11,6,29,1,9,0
7,9,1462,0.951189731,149.8637476,7,15,4,6,1,4,1
113,209,25270.62,3.030267665,690.4862727,0,5,6,97,1,9,1
59,123,9169.41,3.374795706,190.9765932,1,5,7,46,1,9,0
75,88,10307.8,0.644589401,198.1210255,0,0,4,67,1,10,0
1,1,278,0,0,0,5,1,1,1,1,1
44,65,5079.78,1.784801942,178.5275674,1,6,12,38,2,10,1
6,2,358.82,0.516397779,38.18065566,0,49,1,6,1,3,1
12,11,1204,0.288675135,64.26554758,3,15,3,11,1,5,0
49,54,4615.01,0.420560041,136.9251476,0,1,3,47,1,9,1
3,4,319.65,0.577350269,29.53757099,0,57,1,3,1,3,1
10,6,709.23,0.699205899,98.71322393,0,22,1,10,1,6,1
8,7,1198.68,0.353553391,94.93781769,7,9,4,7,1,3,1
11,13,984.94,0.404519917,39.58049318,1,4,6,8,1,6,1
35,38,7618.2,0.284028641,178.1052945,1,4,5,33,1,8,1
15,34,1816.93,2.939063667,126.5816441,2,20,2,15,1,7,1
24,24,4742.98,0.417028828,194.3783703,0,49,4,21,1,8,1
61,65,8270.26,0.249589827,122.0993504,0,46,4,59,1,10,1
2,2,195,0,45.96194078,0,17,1,2,1,1,1
15,44,5130.4,2.96326718,322.3916769,1,1,2,13,1,5,0
68,105,18895.57,1.490605642,484.4985549,0,11,6,64,1,9,0
12,14,2807,0.389249472,100.3153739,0,67,1,12,1,3,1
58,97,16572.7,1.015458259,538.207105,1,6,7,49,1,8,0
46,55,8127.18,0.687008498,252.7462516,1,9,8,40,1,11,0
108,154,13609.94,1.714172391,100.9881495,0,0,17,92,3,11,0
28,146,7483.92,7.776303715,372.3346955,2,2,7,25,1,7,0
5,5,1985,0,360.1145651,0,68,2,5,1,3,1
33,105,8735.41,7.134662507,286.5418052,1,8,5,28,1,8,1
1,1,120,0,0,0,2,1,1,1,1,1
52,78,12144.96,1.379115943,480.3011568,1,9,5,48,1,10,0
26,35,4350.06,1.09333646,249.5701891,2,2,4,19,1,4,0
33,50,14945.96,1.325735931,955.4506236,0,23,3,32,1,8,1
69,85,6458.96,1.415719808,139.84444,0,23,2,63,1,11,0
140,183,15153.37,1.149891634,163.4723487,0,3,19,95,1,11,0
1,1,330,0,0,0,59,1,1,1,1,1
17,81,5767.49,8.982826753,399.2461205,2,16,4,16,1,7,1
15,46,7101.25,4.84718868,603.4741489,3,7,3,15,2,4,1
23,26,3098,0.344350222,208.6540056,2,9,4,22,1,9,1
35,35,5044,0,137.4795753,1,29,5,33,2,7,0
49,76,5853.67,3.285455476,153.8812896,0,29,3,49,1,10,1
82,79,5945.31,0.881148548,102.9656002,0,2,21,52,1,9,0
2,0,25,1.414213562,300.520382,0,69,1,2,1,2,1
4,4,870.96,0,263.5826064,6,43,2,4,1,4,1
6,7,889.03,0.40824829,80.48587961,10,7,2,6,1,3,1
2,6,262,1.414213562,168.2914139,0,73,1,2,1,2,1
19,25,5290.49,0.945905303,368.5567282,0,49,3,19,2,9,0
25,36,4566.45,0.960902354,192.2555102,1,11,5,23,2,8,0
2,2,820,0,98.99494937,0,32,1,2,1,2,1
43,56,7244.38,0.887341769,133.0930425,1,5,11,37,1,7,1
52,70,15827.98,0.653335796,521.3052682,0,7,6,47,1,9,0
125,164,16818.68,1.180595804,127.6272214,0,1,14,105,1,10,0
9,62,4317.9,16.17439678,803.1869459,0,34,3,9,1,5,1
238,330,35245,1.212517301,214.1165329,0,9,8,179,1,10,0
3,11,600.81,5.033222957,251.1044378,4,25,2,2,1,1,1
39,135,6593.06,7.943372457,194.4973658,0,63,2,39,1,7,0
86,268,35287.51,10.7281034,531.1322001,0,2,5,69,2,10,0
258,440,52156.9,2.892101415,277.8010207,0,4,17,197,1,12,0
4,6,207.84,1.290994449,26.71091662,0,58,1,4,1,3,1
1,3,257.6,0,0,0,72,1,1,1,1,1
7,8,974,0.377964473,123.8418731,1,20,2,7,2,3,1
20,22,2430,0.307793506,99.65757161,0,62,1,20,1,8,0
14,17,2197,0.801783726,151.0341094,3,13,4,14,1,8,0
47,60,4988,4.830618502,336.0894025,0,9,3,40,1,5,1
33,28,3457.1,0.565752382,135.0483341,1,3,6,30,1,8,0
43,148,9192.3,15.08121241,226.6186277,0,49,2,41,1,9,1
1,1,497.7,0,0,0,62,1,1,1,1,1
2,2,200,0,113.137085,0,31,1,2,1,2,0
25,28,3035,0.439696865,108.5518309,2,4,4,22,1,5,1
7,10,433,0.534522484,43.12937348,0,41,1,7,1,2,1
5,18,1441.25,2.50998008,276.291852,2,38,2,5,2,3,1
62,62,11856.72,0.701286873,255.0678311,0,2,8,52,1,8,0
10,11,1061,0.316227766,95.23007228,2,4,4,9,1,3,1
89,207,35231.25,3.884044521,625.033618,0,1,4,78,3,9,1
3,110,6190.81,23.09401077,1320.908646,20,2,3,1,1,1,1
17,20,2397,0.392952624,160.3055676,0,51,1,17,1,5,1
53,54,8532.98,0.415588833,153.1109254,0,51,2,52,1,8,1
77,103,10120.46,1.447415024,110.1290059,0,2,11,67,1,12,0
54,59,6103.46,0.351198408,130.3512655,1,0,6,47,1,7,0
15,47,3768.13,5.26262654,223.4184662,0,50,3,14,1,6,1
5,2,859.01,0.547722558,104.6365523,8,28,4,4,1,2,1
6,6,298,0,38.75392453,0,27,1,6,1,2,1
10,11,1104.63,0.737864787,101.3778264,0,49,1,10,1,4,1
16,19,1436.9,0.655108134,60.10946092,0,49,1,16,1,5,0
98,117,13989.91,1.779946503,171.7330836,0,7,14,74,2,12,0
9,9,2418,0,490.6747905,5,0,2,9,1,5,0
2,2,2183,0,27.57716447,23,8,2,1,2,1,1
11,255,1748.34,39.6606056,112.8773752,0,58,4,10,1,4,1
30,41,5269.14,0.668675135,164.8657525,1,0,2,30,1,7,1
16,23,3284.1,0.81394103,170.5221605,0,68,2,14,1,4,1
48,43,5777.53,0.515280685,106.0764229,1,1,14,44,2,8,1
3,5,1515,0.577350269,171.9738352,0,26,1,3,1,2,1
20,38,2649.04,3.809959248,148.7598481,1,36,3,20,1,8,0
79,86,11716.16,0.559071424,137.348307,0,0,11,70,2,11,0
27,38,3259.5,1.047313753,116.7009931,1,31,2,26,1,8,0
11,16,1043,0.934198733,108.3806424,0,10,1,11,1,7,1
38,58,14467.08,0.796507312,453.701318,1,7,5,34,2,4,0
2,3,120,0.707106781,14.14213562,0,73,1,2,1,2,0
3,11,863.6,3.785938897,75.71428751,0,59,1,3,1,1,1
3,3,330,0,28,0,12,1,3,1,2,1
10,22,5816.39,1.813529401,756.4099818,5,0,4,10,2,5,1
14,11,1879.56,0.699293207,205.517185,0,39,4,13,2,3,1
3,4,1614.38,0.577350269,328.5941694,7,4,2,3,1,3,1
23,43,3010,2.321918247,84.10399642,1,36,2,23,1,7,1
20,37,1951.92,2.888725816,75.13406414,2,25,6,18,1,7,1
8,10,802,0.46291005,44.14828908,6,14,2,8,2,5,1
10,12,3301.43,0.632455532,376.7836073,3,35,3,9,1,4,0
17,25,3494.09,1.23073388,272.9478002,0,50,1,17,1,8,1
9,13,814.48,1.424000624,70.08530548,0,44,1,9,1,6,1
2,1,629.2,0.707106781,183.5649204,0,53,1,2,1,1,0
28,37,5272.65,0.904866326,207.9650848,2,0,9,26,1,8,1
22,33,1663.2,0.859124693,64.93740759,0,37,1,22,1,4,1
216,399,27030.26,3.927220648,160.2421212,0,1,22,117,1,13,0
53,182,42688.18,3.128709699,765.9093654,1,19,29,14,1,6,1
7,7,808,0,69.92581103,0,43,1,7,1,3,1
3,3,235,0,20.20725942,0,72,1,3,1,3,0
23,97,3274.93,7.083633645,228.3687412,1,2,4,21,1,6,1
13,13,3042,0,181.9560386,3,17,3,13,1,5,1
73,182,14096.28,11.5831814,224.4166549,0,2,6,69,1,12,1
32,46,10720.47,0.981687159,522.7777214,1,18,7,31,1,10,0
27,45,3660.69,1.493575988,192.8448146,0,50,6,18,1,5,1
25,36,4382,1.15758369,165.8936708,1,11,2,23,1,8,1
21,28,3303.68,0.577350269,210.5848676,1,18,4,21,2,7,1
56,64,9277.17,0.553618557,188.9939122,1,1,5,54,1,8,1
41,44,4016.15,0.958911985,122.0186473,1,4,6,39,1,9,0
1,2,430,0,0,0,61,1,1,1,1,1
1,3,219,0,0,0,53,1,1,1,1,1
1,5,372.1,0,0,0,63,1,1,1,1,1
10,14,902,0.966091783,55.58137178,0,18,1,10,1,5,1
5,5,1294,0,113.5107924,0,12,1,5,1,3,1
51,56,5856.31,0.670966526,111.0065977,1,1,12,40,1,8,0
33,31,3902.3,0.42861652,121.1279725,1,14,7,29,1,7,0
71,103,11297.06,1.565601047,258.8272863,1,1,12,65,1,10,0
14,14,2958,0,154.9493359,4,7,4,13,2,4,1
3,4,135,0.577350269,22.91287847,0,34,1,3,1,2,1
7,7,1080,0,146.2426229,0,15,1,7,1,4,1
5,33,1265.72,5.639148872,262.8225144,6,4,3,4,1,2,0
6,9,613,1.224744871,81.21678808,1,45,2,6,1,4,1
46,61,7997.89,0.920249914,198.6493042,0,50,1,46,1,10,1
6,6,1161.2,0,210.4884478,0,27,2,6,1,4,1
18,35,4847.69,2.338230156,386.1589099,1,49,4,15,1,7,1
43,48,7651.6,0.324353006,151.7290353,1,4,11,40,2,9,0
18,19,1762,0.23570226,121.6179596,0,51,1,18,1,6,1
20,30,1791.34,1.605910137,83.32530734,1,45,2,17,1,3,1
15,17,1321,0.351865775,75.79716039,1,32,3,15,1,4,0
54,91,5122.86,1.50250199,109.5314017,0,6,6,37,1,9,0
1,1,250,0,0,0,31,1,1,1,1,1
5,5,421.8,0,70.17868622,0,63,1,5,1,5,1
10,11,1769,0.316227766,131.5188622,4,29,3,8,1,3,1
18,20,2599.36,0.471404521,172.1370931,0,50,1,18,1,9,1
20,30,2241.12,1.100239208,85.33716815,0,18,2,20,1,7,0
18,18,2716.68,0.34299717,127.5198009,0,9,1,18,1,6,1
38,55,7291,0.724004197,216.9852618,0,37,2,38,1,7,0
2,2,899.84,0,382.5730529,0,69,1,2,1,1,1
38,155,8881.76,8.441793005,238.3517351,1,8,8,34,2,10,1
170,247,36975.98,1.240641964,310.6922056,0,11,9,142,3,14,0
59,95,10175.74,1.810095722,122.0170963,0,17,3,53,1,8,0
111,195,44564.74,1.389677636,598.2199794,0,16,8,98,1,11,0
14,15,777,0.267261242,56.78942209,2,10,2,14,1,3,1
9,9,1322.5,0,155.6507397,5,2,4,9,1,5,1
3,4,1140,0.577350269,299.0401311,0,11,1,3,1,2,0
7,8,1335,0.377964473,198.9109636,0,43,1,7,1,4,1
150,341,18614.06,4.695988102,144.6338272,0,9,6,102,2,10,0
43,68,3729.1,1.051813811,89.26049248,0,17,6,38,1,7,0
22,72,5313,6.188944199,262.9194608,2,11,11,21,1,8,0
6,10,2825,1.211060142,452.9725893,9,15,3,6,1,2,0
62,71,16579.66,1.037758843,499.7350525,0,12,10,53,1,11,0
55,61,10432.72,0.566755786,180.5322026,1,5,6,51,2,9,0
1,1,180,0,0,0,28,1,1,1,1,1
11,20,6616.05,0.981649817,625.945335,4,15,3,11,1,4,1
8,8,3018,0,320.002567,0,53,2,8,1,3,1
29,33,3977.33,0.580894503,230.5462421,0,49,2,29,1,6,1
71,108,14743.14,1.11942785,237.8621225,0,10,5,64,1,9,0
2,7,388,3.535533906,132.9360749,9,49,2,2,1,2,1
18,35,3188.01,1.433720878,259.7729992,0,3,1,18,1,4,1
27,58,6995.09,2.783242488,457.1998244,1,42,3,26,1,8,1
26,29,3515.38,0.325812594,141.8058378,0,8,1,26,1,7,1
5,5,700,0,122.1167474,0,6,1,5,1,2,1
10,46,10661.33,4.623610903,1581.638492,5,23,7,10,2,3,1
4,4,995,0,95.33930634,0,36,1,4,1,3,1
12,21,1691.06,1.215431087,138.3629085,3,25,2,12,1,7,0
20,20,4731,0,234.4896979,0,52,1,20,1,2,1
38,28,2586.03,0.44625835,62.36733996,0,34,3,34,2,8,0
77,89,10382.11,0.563469867,124.605299,0,13,14,62,3,10,0
68,81,12371.23,0.629080185,170.415807,1,0,8,64,1,9,0
86,171,25450.57,2.750376171,593.4121792,0,9,3,79,1,11,0
12,24,1700.44,1.044465936,120.0356806,3,10,3,11,1,5,1
29,35,3615,0.675029647,100.4330893,1,36,3,28,2,7,1
41,68,7646.38,2.789352578,174.108074,1,13,3,40,1,11,0
1,1,275,0,0,0,20,1,1,1,1,0
8,8,1088,0,194.3178545,0,23,1,8,1,2,0
21,19,2794.53,0.43643578,179.002097,1,2,3,18,1,8,0
31,54,3223.77,2.502901542,131.3423619,1,21,3,31,1,7,0
